Filename,ID,Microscope,Objective,Mag,Accession,Ear ,Ear row,Ear position,Spk position,Position type,taxon code,View,Charred?,
14622_HPLB18_Arch_Taes_25__S14_1x1_d,14622,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S14,Arch_Taes,d,,
14623_HPLB18_Arch_Taes_25__S14_1x1_l,14623,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S14,Arch_Taes,l,,
14624_HPLB18_Arch_Tcom_25__S15_1x1_d,14624,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S15,Arch_Tcom,d,,
14625_HPLB18_Arch_Tcom_25__S15_1x1_l,14625,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S15,Arch_Tcom,l,,
14626_HPLB18_Adur_25__S16_1x1_d,14626,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S16,Adur,d,,
14627_HPLB18_Adur_25__S16_1x1_l,14627,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S16,Adur,l,,
14628_HPLB18_Adur_25__S17_1x1_d,14628,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S17,Adur,d,,
14629_HPLB18_Adur_25__S17_1x1_l,14629,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S17,Adur,l,,
14630_HPLB18_Arch_Tcom_25__S18_1x1_d,14630,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S18,Arch_Tcom,d,,
14631_HPLB18_Arch_Tcom_25__S18_1x1_l,14631,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S18,Arch_Tcom,l,,
14632_HPLB18_Arch_Taes_25__S19_1x1_d,14632,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S19,Arch_Taes,d,,
14633_HPLB18_Arch_Taes_25__S19_1x1_l,14633,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S19,Arch_Taes,l,,
14634_HPLB18_Arch_Taes_25__S20_1x1_d,14634,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S20,Arch_Taes,d,,
14635_HPLB18_Arch_Taes_25__S20_1x1_l,14635,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S20,Arch_Taes,l,,
14636_HPLB18_Arch_Taes_25__S21_1x1_d,14636,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S21,Arch_Taes,d,,
14637_HPLB18_Arch_Taes_25__S21_1x1_l,14637,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S21,Arch_Taes,l,,
14638_HPLB18_Adur_25__S22_1x1_d,14638,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S22,Adur,d,,
14639_HPLB18_Adur_25__S22_1x1_l,14639,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S22,Adur,l,,
14640_HPLB18_Arch_Taes_25__S23_1x1_d,14640,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S23,Arch_Taes,d,,
14641_HPLB18_Arch_Taes_25__S23_1x1_l,14641,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S23,Arch_Taes,l,,
14642_HPLB18_Arch_Taes_25__S24_1x1_d,14642,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S24,Arch_Taes,d,,
14643_HPLB18_Arch_Taes_25__S24_1x1_l,14643,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S24,Arch_Taes,l,,
14644_HPLB18_Arch_Taes_25__S25_1x1_d,14644,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S25,Arch_Taes,d,,
14645_HPLB18_Arch_Taes_25__S25_1x1_l,14645,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S25,Arch_Taes,l,,
14646_HPLB18_Adur_25__S26_1x1_d,14646,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S26,Adur,d,,
14647_HPLB18_Adur_25__S26_1x1_l,14647,Nikon,1x,1,Pudding Lane,HPLB18,25,229,,S26,Adur,l,,
14648_WVM008c_____1x1_d,14648,Nikon,1x,1,Wolverton,WVM008c,,,,,Arch_Tturg,d,,
14649_WVM008c_____1x1_l,14649,Nikon,1x,1,Wolverton,WVM008c,,,,,Arch_Tturg,l,,
14650_WVM009a_____1x1_d,14650,Nikon,1x,1,Wolverton,WVM009a,,,,,Arch_Tturg,d,,
14651_WVM009a_____1x1_l,14651,Nikon,1x,1,Wolverton,WVM009a,,,,,Arch_Tturg,l,,
14652_WVM012a_____1x1_d,14652,Nikon,1x,1,Wolverton,WVM012a,,,,,Arch_Taes,d,,
14653_WVM012a_____1x1_l,14653,Nikon,1x,1,Wolverton,WVM012a,,,,,Arch_Taes,l,,
14654_WVM012b_____1x1_d,14654,Nikon,1x,1,Wolverton,WVM012b,,,,,Arch_Taes,d,,
14655_WVM012b_____1x1_l,14655,Nikon,1x,1,Wolverton,WVM012b,,,,,Arch_Taes,l,,
14656_WVM021b_____1x1_d,14656,Nikon,1x,1,Wolverton,WVM021b,,,,,Arch_Taes,d,,
14657_WVM021b_____1x1_l,14657,Nikon,1x,1,Wolverton,WVM021b,,,,,Arch_Taes,l,,
14658_WVM025a_____1x1_d,14658,Nikon,1x,1,Wolverton,WVM025a,,,,,Arch_Taes,d,,
14659_WVM025a_____1x1_l,14659,Nikon,1x,1,Wolverton,WVM025a,,,,,Arch_Taes,l,,
14660_WVM029c_____1x1_d,14660,Nikon,1x,1,Wolverton,WVM029c,,,,,Arch_Tcom,d,,
14661_WVM029c_____1x1_l,14661,Nikon,1x,1,Wolverton,WVM029c,,,,,Arch_Tcom,l,,
14662_WVM008a_____1x1_d,14662,Nikon,1x,1,Wolverton,WVM008a,,,,,Arch_Tcom,d,,
14663_WVM008a_____1x1_l,14663,Nikon,1x,1,Wolverton,WVM008a,,,,,Arch_Tcom,l,,
14684_WVM004b_____1x1_d,14684,Nikon,1x,1,Wolverton,WVM004b,,,,,Arch_Taes,d,,
14685_WVM004b_____1x1_l,14685,Nikon,1x,1,Wolverton,WVM004b,,,,,Arch_Taes,l,,
14664_WWE10_T. aestivum sl_45___1x1_d,14664,Nikon,1x,1,Walsingham,WWE10,45,844,,,Arch_Tcom,d,,
14665_WWE10_T. aestivum sl_45___1x1_l,14665,Nikon,1x,1,Walsingham,WWE10,45,844,,,Arch_Tcom,l,,
14670_WWE10_T. aestivum sl_2___1x1_d,14670,Nikon,1x,1,Walsingham,WWE10,2,89,,,Arch_Taes,d,,
14671_WWE10_T. aestivum sl_2___1x1_l,14671,Nikon,1x,1,Walsingham,WWE10,2,89,,,Arch_Taes,l,,
14672_WWE10_T. aestivum sl_68___1x1_d,14672,Nikon,1x,1,Walsingham,WWE10,68,1880,,,Arch_Tcom,d,,
14673_WWE10_T. aestivum sl_68___1x1_l,14673,Nikon,1x,1,Walsingham,WWE10,68,1880,,,Arch_Tcom,l,,
14686_WAW002a_____1x1_d,14686,Nikon,1x,1,Walsingham,WAW002a,,,,,Arch_Taes,d,,
14687_WAW002a_____1x1_l,14687,Nikon,1x,1,Walsingham,WAW002a,,,,,Arch_Taes,l,,
14688_WAW011a_____1x1_d,14688,Nikon,1x,1,Walsingham,WAW010a,,,,,Arch_Tcom,d,,
14689_WAW011a_____1x1_l,14689,Nikon,1x,1,Walsingham,WAW010a,,,,,Arch_Tcom,l,,
14690_WAW011c_____1x1_d,14690,Nikon,1x,1,Walsingham,WAW010c,,,,,Arch_Tcom,d,,
14691_WAW011c_____1x1_l,14691,Nikon,1x,1,Walsingham,WAW010c,,,,,Arch_Tcom,l,,
14674_PUD002b_Arch_Tturg____1x1_d,14674,Nikon,1x,1,Pudding Lane,PUD002b,,,,,Arch_Tturg,d,,
14675_PUD002b_Arch_Tturg____1x1_l,14675,Nikon,1x,1,Pudding Lane,PUD002b,,,,,Arch_Tturg,l,,
14676_PUD007a_Arch_Taes____1x1_d,14676,Nikon,1x,1,Pudding Lane,PUD007a,,,,,Arch_Taes,d,,
14677_PUD007a_Arch_Taes____1x1_l,14677,Nikon,1x,1,Pudding Lane,PUD007a,,,,,Arch_Taes,l,,
14678_PUD011a_Arch_Taes____1x1_d,14678,Nikon,1x,1,Pudding Lane,PUD011a,,,,,Arch_Taes,d,,
14679_PUD011a_Arch_Taes____1x1_l,14679,Nikon,1x,1,Pudding Lane,PUD011a,,,,,Arch_Taes,l,,
14680_PUD014a_Arch_Tcom____1x1_d,14680,Nikon,1x,1,Pudding Lane,PUD014a,,,,,Arch_Tcom,d,,
14681_PUD014a_Arch_Tcom____1x1_l,14681,Nikon,1x,1,Pudding Lane,PUD014a,,,,,Arch_Tcom,l,,
14682_PUD014b_Arch_Taes____1x1_d,14682,Nikon,1x,1,Pudding Lane,PUD014b,,,,,Arch_Taes,d,,
14683_PUD014b_Arch_Taes____1x1_l,14683,Nikon,1x,1,Pudding Lane,PUD014b,,,,,Arch_Taes,l,,
14692_CMV98_FTW_2329__S1_1x1_d,14692,Nikon,1x,1,Coton Park,CMV98,41,2329,,S1,Arch_Tcom,d,,
14693_CMV98_FTW_2329__S1_1x1_l,14693,Nikon,1x,1,Coton Park,CMV98,41,2329,,S1,Arch_Tcom,l,,
14694_CMV98_FTW_2329__S2_1x1_d,14694,Nikon,1x,1,Coton Park,CMV98,41,2329,,S2,Arch_Tcom,d,,
14695_CMV98_FTW_2329__S2_1x1_l,14695,Nikon,1x,1,Coton Park,CMV98,41,2329,,S2,Arch_Tcom,l,,
14696_CMV98_FTW_2329__S3_1x1_d,14696,Nikon,1x,1,Coton Park,CMV98,41,2329,,S3,Arch_Taes,d,,
14697_CMV98_FTW_2329__S3_1x1_l,14697,Nikon,1x,1,Coton Park,CMV98,41,2329,,S3,Arch_Taes,l,,
14698_CMV98_FTW_2329__S4_1x1_d,14698,Nikon,1x,1,Coton Park,CMV98,41,2329,,S4,Arch_Taes,d,,
14699_CMV98_FTW_2329__S4_1x1_l,14699,Nikon,1x,1,Coton Park,CMV98,41,2329,,S4,Arch_Taes,l,,
14700_CMV98_FTW_2329__S5_1x1_d,14700,Nikon,1x,1,Coton Park,CMV98,41,2329,,S5,Arch_Taes,d,,
14701_CMV98_FTW_2329__S5_1x1_l,14701,Nikon,1x,1,Coton Park,CMV98,41,2329,,S5,Arch_Taes,l,,
14702_CMV98_FTW_40__S1_1x1_d,14702,Nikon,1x,1,Coton Park,CMV98,40,2257,,S1,Arch_Taes,d,,
14703_CMV98_FTW_40__S1_1x1_l,14703,Nikon,1x,1,Coton Park,CMV98,40,2257,,S1,Arch_Taes,l,,
14704_CMV98_FTW_40__S2_1x1_d,14704,Nikon,1x,1,Coton Park,CMV98,40,2257,,S2,Arch_Taes,d,,
14705_CMV98_FTW_40__S2_1x1_l,14705,Nikon,1x,1,Coton Park,CMV98,40,2257,,S2,Arch_Taes,l,,
14706_CMV98_FTW_40__S3_1x1_d,14706,Nikon,1x,1,Coton Park,CMV98,40,2257,,S3,Arch_Tcom,d,,
14707_CMV98_FTW_40__S3_1x1_l,14707,Nikon,1x,1,Coton Park,CMV98,40,2257,,S3,Arch_Tcom,l,,
14708_CMV98_FTW_40__S4_1x1_d,14708,Nikon,1x,1,Coton Park,CMV98,40,2257,,S4,Arch_Tturg,d,,
14709_CMV98_FTW_40__S4_1x1_l,14709,Nikon,1x,1,Coton Park,CMV98,40,2257,,S4,Arch_Tturg,l,,
14710_CMV98_FTW_40__S5_1x1_d,14710,Nikon,1x,1,Coton Park,CMV98,40,2257,,S5,Arch_Tcom,d,,
14711_CMV98_FTW_40__S5_1x1_l,14711,Nikon,1x,1,Coton Park,CMV98,40,2257,,S5,Arch_Tcom,l,,
14712_CMV98_FTW_40__S6_1x1_d,14712,Nikon,1x,1,Coton Park,CMV98,40,2257,,S6,Arch_Tcom,d,,
14713_CMV98_FTW_40__S6_1x1_l,14713,Nikon,1x,1,Coton Park,CMV98,40,2257,,S6,Arch_Tcom,l,,
14726_CMV98_Trit FT_5__S1_1x1_d,14726,Nikon,1x,1,Coton Park,CMV98,5,,,S1,Arch_Tcom,d,,
14727_CMV98_Trit FT_5__S1_1x1_l,14727,Nikon,1x,1,Coton Park,CMV98,5,,,S1,Arch_Tcom,l,,
14728_CMV98_Trit FT_50__S1_1x1_d,14728,Nikon,1x,1,Coton Park,CMV98,50,,,S1,Arch_Taes,d,,
14729_CMV98_Trit FT_50__S1_1x1_l,14729,Nikon,1x,1,Coton Park,CMV98,50,,,S1,Arch_Taes,l,,
14730_CMV98_Trit FT_1__S1_1x1_d,14730,Nikon,1x,1,Coton Park,CMV98,1,,,S1,Arch_Tcom,d,,
14731_CMV98_Trit FT_1__S1_1x1_l,14731,Nikon,1x,1,Coton Park,CMV98,1,,,S1,Arch_Tcom,l,,
14732_CMV98_Trit FT_35__S1_1x1_d,14732,Nikon,1x,1,Coton Park,CMV98,35,,,S1,Arch_Taes,d,,
14733_CMV98_Trit FT_35__S1_1x1_l,14733,Nikon,1x,1,Coton Park,CMV98,35,,,S1,Arch_Taes,l,,
14734_CMV98_Trit FT_35__S2_1x1_d,14734,Nikon,1x,1,Coton Park,CMV98,35,,,S2,Arch_Taes,d,,
14735_CMV98_Trit FT_35__S2_1x1_l,14735,Nikon,1x,1,Coton Park,CMV98,35,,,S2,Arch_Taes,l,,
14736_CMV98_Trit FT_35__S3_1x1_d,14736,Nikon,1x,1,Coton Park,CMV98,35,,,S3,Arch_Taes,d,,
14737_CMV98_Trit FT_35__S3_1x1_l,14737,Nikon,1x,1,Coton Park,CMV98,35,,,S3,Arch_Taes,l,,
14738_CMV98_Trit FT_35__S4_1x1_d,14738,Nikon,1x,1,Coton Park,CMV98,35,,,S4,Arch_Taes,d,,
14739_CMV98_Trit FT_35__S4_1x1_l,14739,Nikon,1x,1,Coton Park,CMV98,35,,,S4,Arch_Taes,l,,
14748_PUD011b_Arch_Tturg____1x1_d,14748,Nikon,1x,1,Pudding Lane,PUD011b,,,,,Arch_Tturg,d,,
14749_PUD011b_Arch_Tturg____1x1_l,14749,Nikon,1x,1,Pudding Lane,PUD011b,,,,,Arch_Tturg,l,,
14752_SH13_Arch_Taes___S2_1x1_d,14752,Nikon,1x,1,Sedgeford,SH13,,17023,,S2,Arch_Taes,d,,
14753_SH13_Arch_Taes___S2_1x1_l,14753,Nikon,1x,1,Sedgeford,SH13,,17023,,S2,Arch_Taes,l,,
14760_SH13_Arch_Tcom___S1_1x1_d,14760,Nikon,1x,1,Sedgeford,SH13,,17013,,S1,Arch_Tcom,d,,
14761_SH13_Arch_Tcom___S1_1x1_l,14761,Nikon,1x,1,Sedgeford,SH13,,17013,,S1,Arch_Tcom,l,,
14768_SH13_Arch_Taes___S5_1x1_d,14768,Nikon,1x,1,Sedgeford,SH13,,17013,,S5,Arch_Taes,d,,
14769_SH13_Arch_Taes___S5_1x1_l,14769,Nikon,1x,1,Sedgeford,SH13,,17013,,S5,Arch_Taes,l,,
14770_SH13_Arch_Taes___S1_1x1_d,14770,Nikon,1x,1,Sedgeford,SH13,,17026,,S1,Arch_Taes,d,,
14771_SH13_Arch_Taes___S1_1x1_l,14771,Nikon,1x,1,Sedgeford,SH13,,17026,,S1,Arch_Taes,l,,
14772_SH13_Adur___S2_1x1_d,14772,Nikon,1x,1,Sedgeford,SH13,,17026,,S2,Adur,d,,
14773_SH13_Adur___S2_1x1_l,14773,Nikon,1x,1,Sedgeford,SH13,,17026,,S2,Adur,l,,
14776_SH13_Adur___S4_1x1_d,14776,Nikon,1x,1,Sedgeford,SH13,,17026,,S4,Adur,d,,
14777_SH13_Adur___S4_1x1_l,14777,Nikon,1x,1,Sedgeford,SH13,,17026,,S4,Adur,l,,
14780_SH13_Arch_Taes___S6_1x1_d,14780,Nikon,1x,1,Sedgeford,SH13,,17026,,S6,Arch_Taes,d,,
14781_SH13_Arch_Taes___S6_1x1_l,14781,Nikon,1x,1,Sedgeford,SH13,,17026,,S6,Arch_Taes,l,,
14784_SH13_Arch_Taes___S8_1x1_d,14784,Nikon,1x,1,Sedgeford,SH13,,17026,,S8,Arch_Taes,d,,
14785_SH13_Arch_Taes___S8_1x1_l,14785,Nikon,1x,1,Sedgeford,SH13,,17026,,S8,Arch_Taes,l,,
14786_SH13_Arch_Taes___S9_1x1_d,14786,Nikon,1x,1,Sedgeford,SH13,,17026,,S9,Arch_Taes,d,,
14787_SH13_Arch_Taes___S9_1x1_l,14787,Nikon,1x,1,Sedgeford,SH13,,17026,,S9,Arch_Taes,l,,
14796_SH13_Arch_Tcom_13006__S12_1x1_d,14796,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S12,Arch_Tcom,d,,
14797_SH13_Arch_Tcom_13006__S12_1x1_l,14797,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S12,Arch_Tcom,l,,
14798_SH13_Arch_Tcom_13006__S13_1x1_d,14798,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S13,Arch_Tcom,d,,
14799_SH13_Arch_Tcom_13006__S13_1x1_l,14799,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S13,Arch_Tcom,l,,
14804_SH13_Arch_Tcom_13006__S16_1x1_d,14804,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S16,Arch_Tcom,d,,
14805_SH13_Arch_Tcom_13006__S16_1x1_l,14805,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S16,Arch_Tcom,l,,
14806_SH13_Arch_Taes_13006__S17_1x1_d,14806,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S17,Arch_Taes,d,,
14807_SH13_Arch_Taes_13006__S17_1x1_l,14807,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S17,Arch_Taes,l,,
14808_SH13_Arch_Taes_13006__S18_1x1_d,14808,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S18,Arch_Taes,d,,
14809_SH13_Arch_Taes_13006__S18_1x1_l,14809,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S18,Arch_Taes,l,,
14810_SH13_Arch_Taes_13006__S19_1x1_d,14810,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S19,Arch_Taes,d,,
14811_SH13_Arch_Taes_13006__S19_1x1_l,14811,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S19,Arch_Taes,l,,
14812_SH13_Adur_13006__S20_1x1_d,14812,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S20,Adur,d,,
14813_SH13_Adur_13006__S20_1x1_l,14813,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S20,Adur,l,,
14814_SH13_Adur_13006__S21_1x1_d,14814,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S21,Adur,d,,
14815_SH13_Adur_13006__S21_1x1_l,14815,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S21,Adur,l,,
14820_SH13_Arch_Taes_13006__S24_1x1_d,14820,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S24,Arch_Taes,d,,
14821_SH13_Arch_Taes_13006__S24_1x1_l,14821,Nikon,1x,1,Sedgeford,SH13,13006,17026,,S24,Arch_Taes,l,,
14828_SH13_Arch_Taes_13004__S9_1x1_d,14828,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S9,Arch_Taes,d,,
14829_SH13_Arch_Taes_13004__S9_1x1_l,14829,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S9,Arch_Taes,l,,
14830_SH13_Arch_Tcom_13004__S10_1x1_d,14830,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S10,Arch_Tcom,d,,
14831_SH13_Arch_Tcom_13004__S10_1x1_l,14831,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S10,Arch_Tcom,l,,
14832_SH13_Arch_Taes_13004__S11_1x1_d,14832,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S11,Arch_Taes,d,,
14833_SH13_Arch_Taes_13004__S11_1x1_l,14833,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S11,Arch_Taes,l,,
14834_SH13_Adur_13004__S12_1x1_d,14834,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S12,Adur,d,,
14835_SH13_Adur_13004__S12_1x1_l,14835,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S12,Adur,l,,
14836_SH13_Arch_Taes_13004__S13_1x1_d,14836,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S13,Arch_Taes,d,,
14837_SH13_Arch_Taes_13004__S13_1x1_l,14837,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S13,Arch_Taes,l,,
14838_SH13_Adur_13004__S14_1x1_d,14838,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S14,Adur,d,,
14839_SH13_Adur_13004__S14_1x1_l,14839,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S14,Adur,l,,
14840_SH13_Arch_Taes_13004__S15_1x1_d,14840,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S15,Arch_Taes,d,,
14841_SH13_Arch_Taes_13004__S15_1x1_l,14841,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S15,Arch_Taes,l,,
14842_SH13_Arch_Tcom_13004__S16_1x1_d,14842,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S16,Arch_Tcom,d,,
14843_SH13_Arch_Tcom_13004__S16_1x1_l,14843,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S16,Arch_Tcom,l,,
14846_SH13_Arch_Taes_13004__S18_1x1_d,14846,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S18,Arch_Taes,d,,
14847_SH13_Arch_Taes_13004__S18_1x1_l,14847,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S18,Arch_Taes,l,,
14850_SH13_Arch_Taes_13004__S20_1x1_d,14850,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S20,Arch_Taes,d,,
14851_SH13_Arch_Taes_13004__S20_1x1_l,14851,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S20,Arch_Taes,l,,
14854_SH13_Arch_Tcom_13004__S22_1x1_d,14854,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S22,Arch_Tcom,d,,
14855_SH13_Arch_Tcom_13004__S22_1x1_l,14855,Nikon,1x,1,Sedgeford,SH13,13004,17023,,S22,Arch_Tcom,l,,
14858_SH13_Adur_13001__S6_1x1_d,14858,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S6,Adur,d,,
14859_SH13_Adur_13001__S6_1x1_l,14859,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S6,Adur,l,,
14860_SH13_Adur_13001__S7_1x1_d,14860,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S7,Adur,d,,
14861_SH13_Adur_13001__S7_1x1_l,14861,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S7,Adur,l,,
14862_SH13_Arch_Taes_13001__S8_1x1_d,14862,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S8,Arch_Taes,d,,
14863_SH13_Arch_Taes_13001__S8_1x1_l,14863,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S8,Arch_Taes,l,,
14866_SH13_Adur_13001__S10_1x1_d,14866,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S10,Adur,d,,
14867_SH13_Adur_13001__S10_1x1_l,14867,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S10,Adur,l,,
14868_SH13_Adur_13001__S11_1x1_d,14868,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S11,Adur,d,,
14869_SH13_Adur_13001__S11_1x1_l,14869,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S11,Adur,l,,
14870_SH13_Arch_Taes_13001__S12_1x1_d,14870,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S12,Arch_Taes,d,,
14871_SH13_Arch_Taes_13001__S12_1x1_l,14871,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S12,Arch_Taes,l,,
14872_SH13_Arch_Taes_13001__S13_1x1_d,14872,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S13,Arch_Taes,d,,
14873_SH13_Arch_Taes_13001__S13_1x1_l,14873,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S13,Arch_Taes,l,,
14874_SH13_Arch_Taes_13001__S14_1x1_d,14874,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S14,Arch_Taes,d,,
14875_SH13_Arch_Taes_13001__S14_1x1_l,14875,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S14,Arch_Taes,l,,
14876_SH13_Arch_Tcom_13001__S15_1x1_d,14876,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S15,Arch_Tcom,d,,
14877_SH13_Arch_Tcom_13001__S15_1x1_l,14877,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S15,Arch_Tcom,l,,
14878_SH13_Arch_Taes_13001__S16_1x1_d,14878,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S16,Arch_Taes,d,,
14879_SH13_Arch_Taes_13001__S16_1x1_l,14879,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S16,Arch_Taes,l,,
14880_SH13_Arch_Tcom_13001__S17_1x1_d,14880,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S17,Arch_Tcom,d,,
14881_SH13_Arch_Tcom_13001__S17_1x1_l,14881,Nikon,1x,1,Sedgeford,SH13,13001,17013,,S17,Arch_Tcom,l,,
